8.000000000000000444e-01 3.922835274800256398e-16
7.650150667779077596e-01 -6.956518474925436069e-01
6.625201572108876391e-01 -1.341602361467189919e+00
5.001610140694559004e-01 -1.883419616651422546e+00
2.912283141926652608e-01 -2.263725625245487816e+00
5.446433532608889461e-02 -2.433417663747427184e+00
-1.875711282373804523e-01 -2.367800790687411006e+00
-4.115424222234539964e-01 -2.076641678783788691e+00
-5.967013020487547115e-01 -1.600048398103605107e+00
-7.272233135883769961e-01 -9.935843418708142361e-01
-7.929804268061234618e-01 -3.137827011510949116e-01
-7.892548190293481314e-01 3.878676392122826777e-01
-7.163063612207120068e-01 1.062415697813444027e+00
-5.794024305409419817e-01 1.657840109131458295e+00
-3.892733421371452618e-01 2.117249555936666194e+00
-1.623291953496615869e-01 2.385933879049067396e+00
8.026961658405178113e-02 2.426404828238824862e+00
3.151034875480206998e-01 2.232624052026664696e+00
5.198923506092858471e-01 1.832559963643137113e+00
6.764242071612593943e-01 1.276952522207686958e+00
7.720181059254075384e-01 6.232410410753800312e-01
7.996032632885129443e-01 -7.471817338152771104e-02
7.572460000098771848e-01 -7.675074843571805250e-01
6.479357509669170234e-01 -1.405082057081809221e+00
4.798992512566435664e-01 -1.932451151685902868e+00
2.670355680044684821e-01 -2.292428824719239255e+00
2.859884542633713000e-02 -2.437743089358662907e+00
-2.126068179166564764e-01 -2.347094774551135021e+00
-4.333690600069667331e-01 -2.033928625065008600e+00
-6.133786551430819856e-01 -1.540792595986060665e+00
-7.374049377499081181e-01 -9.239318757717084329e-01
-7.959179912723790551e-01 -2.394541616733028566e-01
-7.847440657319281199e-01 4.616503249076402415e-01
-7.046631461602017588e-01 1.130360589710547536e+00
-5.614979617328086370e-01 1.714097263588569398e+00
-3.665845025785299249e-01 2.155690779282202652e+00
-1.369085106790653150e-01 2.401462751223719216e+00
1.059862136368758811e-01 2.416716985439490983e+00
3.386358856209402135e-01 2.199174643178002597e+00
5.390742133160316696e-01 1.779941069431467460e+00
6.896358398364109688e-01 1.211201105736972705e+00
7.782495474490599419e-01 5.503362065857198004e-01
7.984133590172839412e-01 -1.493787312126327871e-01
7.487171288181542206e-01 -8.387460603847338714e-01
6.326837807855686391e-01 -1.467322440007460926e+00
4.591268364529408896e-01 -1.979586609471766012e+00
2.425509710916740891e-01 -2.318686353249467480e+00
2.701729070838516846e-03 -2.439373435152364600e+00
-2.374091272281887988e-01 -2.323851237023129457e+00
-4.547312359943321836e-01 -1.989173810789255370e+00
-6.294193166365470438e-01 -1.480143078614156282e+00
-7.468428577230340482e-01 -8.535228136506449736e-01
-7.980652352867847465e-01 -1.649402796420609274e-01
-7.794516899650920649e-01 5.350716314824438546e-01
-6.923034323112716715e-01 1.197352837091349320e+00
-5.430045647592464109e-01 1.768749470138331503e+00
-3.434992277766513169e-01 2.191906065042485974e+00
-1.113368752959166819e-01 2.414360401712628335e+00
1.315858074607528239e-01 2.404371202564766108e+00
3.618008587685430655e-01 2.163430937721601222e+00
5.576882899133321914e-01 1.725632507686880368e+00
7.021437187966192983e-01 1.144415996941107183e+00
7.837044668400665604e-01 4.769977869064831455e-01
7.964312052883103510e-01 -2.239239615509713843e-01
7.394353377812438177e-01 -9.093048937317370628e-01
6.167777763045645401e-01 -1.528253834042047066e+00
4.378642597022072702e-01 -2.024759179115795060e+00
2.178007295737668381e-01 -2.342454384889661068e+00
-2.319837543501780674e-02 -2.438305806173574286e+00
-2.619513160468761592e-01 -2.298109518611662239e+00
-4.756076132745150620e-01 -1.942442338499325016e+00
-6.448088595152116076e-01 -1.418169984083955004e+00
-7.555293781321497093e-01 -7.824208308419421387e-01
-7.994204986595140339e-01 -9.029901040511996435e-02
-7.733818455124846780e-01 6.080718786346078764e-01
-6.792376906116581736e-01 1.263325460886894458e+00
-5.239396550529742402e-01 1.821726590430760240e+00
-3.200414587125735566e-01 2.225838577854963418e+00
-8.564235365077470241e-02 2.424604252154252571e+00
1.570402846316994450e-01 2.389389118342026386e+00
3.845743407132758418e-01 2.125449228289419956e+00
5.757170096889108191e-01 1.669704340104918305e+00
7.139372245599712175e-01 1.076664336529233656e+00
7.883785779799529214e-01 4.032855869719402242e-01
7.936583339730911568e-01 -2.982959608315579048e-01
7.294081814204259606e-01 -9.791204826621245916e-01
6.002320092484167979e-01 -1.587806167856713913e+00
4.161327133505224873e-01 -2.067903437674688316e+00
1.928114955499054817e-01 -2.363692783256793550e+00
-4.907282447951565041e-02 -2.434542098425773737e+00
